pokemon_id,pokemon_name,opponent_id,opponent_name,wins,battles,win_probability,wins_majority
28,sandslash,90,shellder,20,20,1.0,1
28,sandslash,91,cloyster,0,20,0.0,0
28,sandslash,92,gastly,20,20,1.0,1
28,sandslash,93,haunter,20,20,1.0,1
28,sandslash,94,gengar,20,20,1.0,1
28,sandslash,95,onix,20,20,1.0,1
28,sandslash,96,drowzee,20,20,1.0,1
28,sandslash,97,hypno,3,20,0.15,0
28,sandslash,98,krabby,20,20,1.0,1
28,sandslash,99,kingler,0,20,0.0,0
28,sandslash,100,voltorb,20,20,1.0,1
28,sandslash,101,electrode,20,20,1.0,1
28,sandslash,102,exeggcute,0,20,0.0,0
28,sandslash,103,exeggutor,0,20,0.0,0
28,sandslash,104,cubone,20,20,1.0,1
28,sandslash,105,marowak,20,20,1.0,1
28,sandslash,106,hitmonlee,14,20,0.7,1
28,sandslash,107,hitmonchan,16,20,0.8,1
28,sandslash,108,lickitung,20,20,1.0,1
28,sandslash,109,koffing,20,20,1.0,1
28,sandslash,110,weezing,20,20,1.0,1
28,sandslash,111,rhyhorn,20,20,1.0,1
28,sandslash,112,rhydon,20,20,1.0,1
28,sandslash,113,chansey,20,20,1.0,1
28,sandslash,114,tangela,0,20,0.0,0
28,sandslash,115,kangaskhan,8,20,0.4,0
28,sandslash,116,horsea,17,20,0.85,1
28,sandslash,117,seadra,0,20,0.0,0
28,sandslash,118,goldeen,19,20,0.95,1
28,sandslash,119,seaking,1,20,0.05,0
28,sandslash,120,staryu,8,20,0.4,0
28,sandslash,121,starmie,0,20,0.0,0
28,sandslash,122,mr-mime,2,20,0.1,0
28,sandslash,123,scyther,0,20,0.0,0
28,sandslash,124,jynx,0,20,0.0,0
28,sandslash,125,electabuzz,20,20,1.0,1
28,sandslash,126,magmar,16,20,0.8,1
28,sandslash,127,pinsir,0,20,0.0,0
28,sandslash,128,tauros,1,20,0.05,0
28,sandslash,129,magikarp,20,20,1.0,1
28,sandslash,130,gyarados,0,20,0.0,0
28,sandslash,131,lapras,0,20,0.0,0
28,sandslash,132,ditto,20,20,1.0,1
28,sandslash,133,eevee,20,20,1.0,1
28,sandslash,134,vaporeon,0,20,0.0,0
28,sandslash,135,jolteon,20,20,1.0,1
28,sandslash,136,flareon,18,20,0.9,1
28,sandslash,137,porygon,20,20,1.0,1
28,sandslash,138,omanyte,20,20,1.0,1
28,sandslash,139,omastar,4,20,0.2,0
28,sandslash,140,kabuto,20,20,1.0,1
28,sandslash,141,kabutops,2,20,0.1,0
28,sandslash,142,aerodactyl,0,20,0.0,0
28,sandslash,143,snorlax,17,20,0.85,1
28,sandslash,144,articuno,0,20,0.0,0
28,sandslash,145,zapdos,0,20,0.0,0
28,sandslash,146,moltres,0,20,0.0,0
28,sandslash,147,dratini,20,20,1.0,1
28,sandslash,148,dragonair,14,20,0.7,1
28,sandslash,149,dragonite,0,20,0.0,0
28,sandslash,150,mewtwo,0,20,0.0,0
28,sandslash,151,mew,0,20,0.0,0
29,nidoran-f,1,bulbasaur,8,20,0.4,0
29,nidoran-f,2,ivysaur,0,20,0.0,0
29,nidoran-f,3,venusaur,0,20,0.0,0
29,nidoran-f,4,charmander,1,20,0.05,0
29,nidoran-f,5,charmeleon,0,20,0.0,0
29,nidoran-f,6,charizard,0,20,0.0,0
29,nidoran-f,7,squirtle,0,20,0.0,0
29,nidoran-f,8,wartortle,0,20,0.0,0
29,nidoran-f,9,blastoise,0,20,0.0,0
29,nidoran-f,10,caterpie,20,20,1.0,1
29,nidoran-f,11,metapod,20,20,1.0,1
29,nidoran-f,12,butterfree,3,20,0.15,0
29,nidoran-f,13,weedle,20,20,1.0,1
29,nidoran-f,14,kakuna,20,20,1.0,1
29,nidoran-f,15,beedrill,0,20,0.0,0
29,nidoran-f,16,pidgey,15,20,0.75,1
29,nidoran-f,17,pidgeotto,0,20,0.0,0
29,nidoran-f,18,pidgeot,0,20,0.0,0
29,nidoran-f,19,rattata,11,20,0.55,1
29,nidoran-f,20,raticate,0,20,0.0,0
29,nidoran-f,21,spearow,6,20,0.3,0
29,nidoran-f,22,fearow,0,20,0.0,0
29,nidoran-f,23,ekans,8,20,0.4,0
29,nidoran-f,24,arbok,0,20,0.0,0
29,nidoran-f,25,pikachu,0,20,0.0,0
29,nidoran-f,26,raichu,0,20,0.0,0
29,nidoran-f,27,sandshrew,0,20,0.0,0
29,nidoran-f,28,sandslash,0,20,0.0,0
29,nidoran-f,30,nidorina,0,20,0.0,0
29,nidoran-f,31,nidoqueen,0,20,0.0,0
29,nidoran-f,32,nidoran-m,11,20,0.55,1
29,nidoran-f,33,nidorino,0,20,0.0,0
29,nidoran-f,34,nidoking,0,20,0.0,0
29,nidoran-f,35,clefairy,19,20,0.95,1
29,nidoran-f,36,clefable,0,20,0.0,0
29,nidoran-f,37,vulpix,3,20,0.15,0
29,nidoran-f,38,ninetales,0,20,0.0,0
29,nidoran-f,39,jigglypuff,20,20,1.0,1
29,nidoran-f,40,wigglytuff,0,20,0.0,0
29,nidoran-f,41,zubat,1,20,0.05,0
29,nidoran-f,42,golbat,0,20,0.0,0
29,nidoran-f,43,oddish,17,20,0.85,1
29,nidoran-f,44,gloom,4,20,0.2,0
29,nidoran-f,45,vileplume,0,20,0.0,0
29,nidoran-f,46,paras,20,20,1.0,1
29,nidoran-f,47,parasect,20,20,1.0,1
29,nidoran-f,48,venonat,2,20,0.1,0
29,nidoran-f,49,venomoth,0,20,0.0,0
29,nidoran-f,50,diglett,2,20,0.1,0
29,nidoran-f,51,dugtrio,0,20,0.0,0
29,nidoran-f,52,meowth,18,20,0.9,1
29,nidoran-f,53,persian,0,20,0.0,0
29,nidoran-f,54,psyduck,0,20,0.0,0
29,nidoran-f,55,golduck,0,20,0.0,0
29,nidoran-f,56,mankey,16,20,0.8,1
29,nidoran-f,57,primeape,3,20,0.15,0
29,nidoran-f,58,growlithe,0,20,0.0,0
29,nidoran-f,59,arcanine,0,20,0.0,0
29,nidoran-f,60,poliwag,14,20,0.7,1
29,nidoran-f,61,poliwhirl,0,20,0.0,0
29,nidoran-f,62,poliwrath,0,20,0.0,0
29,nidoran-f,63,abra,0,20,0.0,0
29,nidoran-f,64,kadabra,0,20,0.0,0
29,nidoran-f,65,alakazam,0,20,0.0,0
29,nidoran-f,66,machop,20,20,1.0,1
29,nidoran-f,67,machoke,0,20,0.0,0
29,nidoran-f,68,machamp,0,20,0.0,0
29,nidoran-f,69,bellsprout,20,20,1.0,1
29,nidoran-f,70,weepinbell,1,20,0.05,0
29,nidoran-f,71,victreebel,0,20,0.0,0
29,nidoran-f,72,tentacool,0,20,0.0,0
29,nidoran-f,73,tentacruel,0,20,0.0,0
29,nidoran-f,74,geodude,0,20,0.0,0
29,nidoran-f,75,graveler,0,20,0.0,0
29,nidoran-f,76,golem,0,20,0.0,0
29,nidoran-f,77,ponyta,0,20,0.0,0
29,nidoran-f,78,rapidash,0,20,0.0,0
29,nidoran-f,79,slowpoke,0,20,0.0,0
29,nidoran-f,80,slowbro,0,20,0.0,0
29,nidoran-f,81,magnemite,0,20,0.0,0
29,nidoran-f,82,magneton,0,20,0.0,0
29,nidoran-f,83,farfetchd,0,20,0.0,0
29,nidoran-f,84,doduo,0,20,0.0,0
29,nidoran-f,85,dodrio,0,20,0.0,0
29,nidoran-f,86,seel,2,20,0.1,0
29,nidoran-f,87,dewgong,0,20,0.0,0
29,nidoran-f,88,grimer,0,20,0.0,0
29,nidoran-f,89,muk,0,20,0.0,0
29,nidoran-f,90,shellder,2,20,0.1,0
29,nidoran-f,91,cloyster,0,20,0.0,0
29,nidoran-f,92,gastly,0,20,0.0,0
29,nidoran-f,93,haunter,0,20,0.0,0
29,nidoran-f,94,gengar,0,20,0.0,0
29,nidoran-f,95,onix,0,20,0.0,0
29,nidoran-f,96,drowzee,0,20,0.0,0
29,nidoran-f,97,hypno,0,20,0.0,0
29,nidoran-f,98,krabby,2,20,0.1,0
29,nidoran-f,99,kingler,0,20,0.0,0
29,nidoran-f,100,voltorb,0,20,0.0,0
29,nidoran-f,101,electrode,0,20,0.0,0
29,nidoran-f,102,exeggcute,2,20,0.1,0
29,nidoran-f,103,exeggutor,0,20,0.0,0
29,nidoran-f,104,cubone,0,20,0.0,0
29,nidoran-f,105,marowak,0,20,0.0,0
29,nidoran-f,106,hitmonlee,0,20,0.0,0
29,nidoran-f,107,hitmonchan,0,20,0.0,0
29,nidoran-f,108,lickitung,0,20,0.0,0
29,nidoran-f,109,koffing,0,20,0.0,0
29,nidoran-f,110,weezing,0,20,0.0,0
29,nidoran-f,111,rhyhorn,0,20,0.0,0
29,nidoran-f,112,rhydon,0,20,0.0,0
29,nidoran-f,113,chansey,20,20,1.0,1
29,nidoran-f,114,tangela,1,20,0.05,0
29,nidoran-f,115,kangaskhan,0,20,0.0,0
29,nidoran-f,116,horsea,0,20,0.0,0
29,nidoran-f,117,seadra,0,20,0.0,0
29,nidoran-f,118,goldeen,8,20,0.4,0
29,nidoran-f,119,seaking,0,20,0.0,0
29,nidoran-f,120,staryu,1,20,0.05,0
29,nidoran-f,121,starmie,0,20,0.0,0
29,nidoran-f,122,mr-mime,0,20,0.0,0
29,nidoran-f,123,scyther,0,20,0.0,0
29,nidoran-f,124,jynx,0,20,0.0,0
29,nidoran-f,125,electabuzz,0,20,0.0,0
29,nidoran-f,126,magmar,0,20,0.0,0
29,nidoran-f,127,pinsir,0,20,0.0,0
29,nidoran-f,128,tauros,0,20,0.0,0
29,nidoran-f,129,magikarp,20,20,1.0,1
29,nidoran-f,130,gyarados,0,20,0.0,0
29,nidoran-f,131,lapras,0,20,0.0,0
29,nidoran-f,132,ditto,0,20,0.0,0
29,nidoran-f,133,eevee,1,20,0.05,0
29,nidoran-f,134,vaporeon,0,20,0.0,0
29,nidoran-f,135,jolteon,0,20,0.0,0
29,nidoran-f,136,flareon,0,20,0.0,0
29,nidoran-f,137,porygon,2,20,0.1,0
29,nidoran-f,138,omanyte,0,20,0.0,0
29,nidoran-f,139,omastar,0,20,0.0,0
29,nidoran-f,140,kabuto,0,20,0.0,0
29,nidoran-f,141,kabutops,0,20,0.0,0
29,nidoran-f,142,aerodactyl,0,20,0.0,0
29,nidoran-f,143,snorlax,0,20,0.0,0
29,nidoran-f,144,articuno,0,20,0.0,0
29,nidoran-f,145,zapdos,0,20,0.0,0
29,nidoran-f,146,moltres,0,20,0.0,0
29,nidoran-f,147,dratini,1,20,0.05,0
29,nidoran-f,148,dragonair,0,20,0.0,0
29,nidoran-f,149,dragonite,0,20,0.0,0
29,nidoran-f,150,mewtwo,0,20,0.0,0
29,nidoran-f,151,mew,0,20,0.0,0
30,nidorina,1,bulbasaur,20,20,1.0,1
30,nidorina,2,ivysaur,13,20,0.65,1
30,nidorina,3,venusaur,2,20,0.1,0
30,nidorina,4,charmander,16,20,0.8,1
30,nidorina,5,charmeleon,0,20,0.0,0
30,nidorina,6,charizard,0,20,0.0,0
30,nidorina,7,squirtle,17,20,0.85,1
30,nidorina,8,wartortle,2,20,0.1,0
30,nidorina,9,blastoise,0,20,0.0,0
30,nidorina,10,caterpie,20,20,1.0,1
30,nidorina,11,metapod,20,20,1.0,1
30,nidorina,12,butterfree,17,20,0.85,1
30,nidorina,13,weedle,20,20,1.0,1
30,nidorina,14,kakuna,20,20,1.0,1
30,nidorina,15,beedrill,7,20,0.35,0
30,nidorina,16,pidgey,20,20,1.0,1
30,nidorina,17,pidgeotto,1,20,0.05,0
30,nidorina,18,pidgeot,0,20,0.0,0
30,nidorina,19,rattata,20,20,1.0,1
30,nidorina,20,raticate,2,20,0.1,0
30,nidorina,21,spearow,19,20,0.95,1
30,nidorina,22,fearow,0,20,0.0,0
30,nidorina,23,ekans,20,20,1.0,1
30,nidorina,24,arbok,0,20,0.0,0
30,nidorina,25,pikachu,15,20,0.75,1
30,nidorina,26,raichu,0,20,0.0,0
30,nidorina,27,sandshrew,0,20,0.0,0
30,nidorina,28,sandslash,0,20,0.0,0
30,nidorina,29,nidoran-f,20,20,1.0,1
30,nidorina,31,nidoqueen,0,20,0.0,0
30,nidorina,32,nidoran-m,20,20,1.0,1
30,nidorina,33,nidorino,7,20,0.35,0
30,nidorina,34,nidoking,0,20,0.0,0
30,nidorina,35,clefairy,20,20,1.0,1
30,nidorina,36,clefable,0,20,0.0,0
30,nidorina,37,vulpix,17,20,0.85,1
30,nidorina,38,ninetales,0,20,0.0,0
30,nidorina,39,jigglypuff,20,20,1.0,1
30,nidorina,40,wigglytuff,15,20,0.75,1
30,nidorina,41,zubat,20,20,1.0,1
30,nidorina,42,golbat,0,20,0.0,0
30,nidorina,43,oddish,20,20,1.0,1
30,nidorina,44,gloom,20,20,1.0,1
30,nidorina,45,vileplume,4,20,0.2,0
30,nidorina,46,paras,20,20,1.0,1
30,nidorina,47,parasect,20,20,1.0,1
30,nidorina,48,venonat,20,20,1.0,1
30,nidorina,49,venomoth,10,20,0.5,0
30,nidorina,50,diglett,1,20,0.05,0
30,nidorina,51,dugtrio,0,20,0.0,0
30,nidorina,52,meowth,20,20,1.0,1
30,nidorina,53,persian,2,20,0.1,0
30,nidorina,54,psyduck,20,20,1.0,1
30,nidorina,55,golduck,0,20,0.0,0
30,nidorina,56,mankey,20,20,1.0,1
30,nidorina,57,primeape,11,20,0.55,1
30,nidorina,58,growlithe,12,20,0.6,1
30,nidorina,59,arcanine,0,20,0.0,0
30,nidorina,60,poliwag,19,20,0.95,1
30,nidorina,61,poliwhirl,1,20,0.05,0
30,nidorina,62,poliwrath,0,20,0.0,0
30,nidorina,63,abra,0,20,0.0,0
30,nidorina,64,kadabra,0,20,0.0,0
30,nidorina,65,alakazam,0,20,0.0,0
30,nidorina,66,machop,20,20,1.0,1
30,nidorina,67,machoke,19,20,0.95,1
30,nidorina,68,machamp,1,20,0.05,0
30,nidorina,69,bellsprout,20,20,1.0,1
30,nidorina,70,weepinbell,20,20,1.0,1
30,nidorina,71,victreebel,6,20,0.3,0
30,nidorina,72,tentacool,1,20,0.05,0
30,nidorina,73,tentacruel,0,20,0.0,0
30,nidorina,74,geodude,0,20,0.0,0
30,nidorina,75,graveler,0,20,0.0,0
30,nidorina,76,golem,0,20,0.0,0
30,nidorina,77,ponyta,13,20,0.65,1
30,nidorina,78,rapidash,0,20,0.0,0
30,nidorina,79,slowpoke,1,20,0.05,0
30,nidorina,80,slowbro,0,20,0.0,0
30,nidorina,81,magnemite,19,20,0.95,1
30,nidorina,82,magneton,0,20,0.0,0
30,nidorina,83,farfetchd,1,20,0.05,0
30,nidorina,84,doduo,12,20,0.6,1
30,nidorina,85,dodrio,0,20,0.0,0
30,nidorina,86,seel,19,20,0.95,1
30,nidorina,87,dewgong,0,20,0.0,0
30,nidorina,88,grimer,18,20,0.9,1
30,nidorina,89,muk,0,20,0.0,0
30,nidorina,90,shellder,19,20,0.95,1
30,nidorina,91,cloyster,0,20,0.0,0
30,nidorina,92,gastly,14,20,0.7,1
30,nidorina,93,haunter,0,20,0.0,0
30,nidorina,94,gengar,0,20,0.0,0
30,nidorina,95,onix,0,20,0.0,0
30,nidorina,96,drowzee,18,20,0.9,1
30,nidorina,97,hypno,0,20,0.0,0
30,nidorina,98,krabby,20,20,1.0,1
30,nidorina,99,kingler,0,20,0.0,0
30,nidorina,100,voltorb,13,20,0.65,1
30,nidorina,101,electrode,0,20,0.0,0
30,nidorina,102,exeggcute,20,20,1.0,1
30,nidorina,103,exeggutor,1,20,0.05,0
30,nidorina,104,cubone,0,20,0.0,0
30,nidorina,105,marowak,0,20,0.0,0
30,nidorina,106,hitmonlee,14,20,0.7,1
30,nidorina,107,hitmonchan,12,20,0.6,1
30,nidorina,108,lickitung,15,20,0.75,1
30,nidorina,109,koffing,16,20,0.8,1
30,nidorina,110,weezing,0,20,0.0,0
30,nidorina,111,rhyhorn,0,20,0.0,0
30,nidorina,112,rhydon,0,20,0.0,0
30,nidorina,113,chansey,20,20,1.0,1
30,nidorina,114,tangela,6,20,0.3,0
30,nidorina,115,kangaskhan,0,20,0.0,0
30,nidorina,116,horsea,10,20,0.5,0
30,nidorina,117,seadra,0,20,0.0,0
30,nidorina,118,goldeen,19,20,0.95,1
30,nidorina,119,seaking,1,20,0.05,0
30,nidorina,120,staryu,11,20,0.55,1
30,nidorina,121,starmie,0,20,0.0,0
30,nidorina,122,mr-mime,0,20,0.0,0
30,nidorina,123,scyther,0,20,0.0,0
30,nidorina,124,jynx,0,20,0.0,0
30,nidorina,125,electabuzz,0,20,0.0,0
30,nidorina,126,magmar,0,20,0.0,0
30,nidorina,127,pinsir,0,20,0.0,0
30,nidorina,128,tauros,0,20,0.0,0
30,nidorina,129,magikarp,20,20,1.0,1
30,nidorina,130,gyarados,0,20,0.0,0
30,nidorina,131,lapras,0,20,0.0,0
30,nidorina,132,ditto,20,20,1.0,1
30,nidorina,133,eevee,20,20,1.0,1
30,nidorina,134,vaporeon,0,20,0.0,0
30,nidorina,135,jolteon,0,20,0.0,0
30,nidorina,136,flareon,0,20,0.0,0
30,nidorina,137,porygon,19,20,0.95,1
30,nidorina,138,omanyte,1,20,0.05,0
30,nidorina,139,omastar,0,20,0.0,0
30,nidorina,140,kabuto,0,20,0.0,0
30,nidorina,141,kabutops,0,20,0.0,0
30,nidorina,142,aerodactyl,0,20,0.0,0
30,nidorina,143,snorlax,0,20,0.0,0
30,nidorina,144,articuno,0,20,0.0,0
30,nidorina,145,zapdos,0,20,0.0,0
30,nidorina,146,moltres,0,20,0.0,0
30,nidorina,147,dratini,20,20,1.0,1
30,nidorina,148,dragonair,6,20,0.3,0
30,nidorina,149,dragonite,0,20,0.0,0
30,nidorina,150,mewtwo,0,20,0.0,0
30,nidorina,151,mew,0,20,0.0,0
31,nidoqueen,1,bulbasaur,20,20,1.0,1
31,nidoqueen,2,ivysaur,20,20,1.0,1
31,nidoqueen,3,venusaur,4,20,0.2,0
31,nidoqueen,4,charmander,20,20,1.0,1
31,nidoqueen,5,charmeleon,20,20,1.0,1
31,nidoqueen,6,charizard,1,20,0.05,0
31,nidoqueen,7,squirtle,20,20,1.0,1
31,nidoqueen,8,wartortle,11,20,0.55,1
31,nidoqueen,9,blastoise,0,20,0.0,0
31,nidoqueen,10,caterpie,20,20,1.0,1
31,nidoqueen,11,metapod,20,20,1.0,1
31,nidoqueen,12,butterfree,20,20,1.0,1
31,nidoqueen,13,weedle,20,20,1.0,1
31,nidoqueen,14,kakuna,20,20,1.0,1
31,nidoqueen,15,beedrill,20,20,1.0,1
31,nidoqueen,16,pidgey,20,20,1.0,1
31,nidoqueen,17,pidgeotto,20,20,1.0,1
31,nidoqueen,18,pidgeot,11,20,0.55,1
31,nidoqueen,19,rattata,20,20,1.0,1
31,nidoqueen,20,raticate,20,20,1.0,1
31,nidoqueen,21,spearow,20,20,1.0,1
31,nidoqueen,22,fearow,15,20,0.75,1
31,nidoqueen,23,ekans,20,20,1.0,1
31,nidoqueen,24,arbok,20,20,1.0,1
31,nidoqueen,25,pikachu,20,20,1.0,1
31,nidoqueen,26,raichu,20,20,1.0,1
31,nidoqueen,27,sandshrew,12,20,0.6,1
31,nidoqueen,28,sandslash,0,20,0.0,0
31,nidoqueen,29,nidoran-f,20,20,1.0,1
31,nidoqueen,30,nidorina,20,20,1.0,1
31,nidoqueen,32,nidoran-m,20,20,1.0,1
31,nidoqueen,33,nidorino,20,20,1.0,1
31,nidoqueen,34,nidoking,2,20,0.1,0
31,nidoqueen,35,clefairy,20,20,1.0,1
31,nidoqueen,36,clefable,20,20,1.0,1
31,nidoqueen,37,vulpix,20,20,1.0,1
31,nidoqueen,38,ninetales,19,20,0.95,1
31,nidoqueen,39,jigglypuff,20,20,1.0,1
31,nidoqueen,40,wigglytuff,20,20,1.0,1
31,nidoqueen,41,zubat,20,20,1.0,1
31,nidoqueen,42,golbat,1,20,0.05,0
31,nidoqueen,43,oddish,20,20,1.0,1
31,nidoqueen,44,gloom,20,20,1.0,1
31,nidoqueen,45,vileplume,17,20,0.85,1
31,nidoqueen,46,paras,20,20,1.0,1
31,nidoqueen,47,parasect,20,20,1.0,1
31,nidoqueen,48,venonat,20,20,1.0,1
31,nidoqueen,49,venomoth,20,20,1.0,1
31,nidoqueen,50,diglett,20,20,1.0,1
31,nidoqueen,51,dugtrio,2,20,0.1,0
31,nidoqueen,52,meowth,20,20,1.0,1
31,nidoqueen,53,persian,18,20,0.9,1
31,nidoqueen,54,psyduck,20,20,1.0,1
31,nidoqueen,55,golduck,0,20,0.0,0
31,nidoqueen,56,mankey,20,20,1.0,1
31,nidoqueen,57,primeape,20,20,1.0,1
31,nidoqueen,58,growlithe,20,20,1.0,1
31,nidoqueen,59,arcanine,13,20,0.65,1
31,nidoqueen,60,poliwag,20,20,1.0,1
31,nidoqueen,61,poliwhirl,17,20,0.85,1
31,nidoqueen,62,poliwrath,3,20,0.15,0
31,nidoqueen,63,abra,17,20,0.85,1
31,nidoqueen,64,kadabra,16,20,0.8,1
31,nidoqueen,65,alakazam,0,20,0.0,0
31,nidoqueen,66,machop,20,20,1.0,1
31,nidoqueen,67,machoke,20,20,1.0,1
31,nidoqueen,68,machamp,20,20,1.0,1
31,nidoqueen,69,bellsprout,20,20,1.0,1
31,nidoqueen,70,weepinbell,20,20,1.0,1
31,nidoqueen,71,victreebel,19,20,0.95,1
31,nidoqueen,72,tentacool,20,20,1.0,1
31,nidoqueen,73,tentacruel,13,20,0.65,1
31,nidoqueen,74,geodude,19,20,0.95,1
31,nidoqueen,75,graveler,18,20,0.9,1
31,nidoqueen,76,golem,17,20,0.85,1
31,nidoqueen,77,ponyta,20,20,1.0,1
31,nidoqueen,78,rapidash,20,20,1.0,1
31,nidoqueen,79,slowpoke,19,20,0.95,1
31,nidoqueen,80,slowbro,0,20,0.0,0
31,nidoqueen,81,magnemite,20,20,1.0,1
31,nidoqueen,82,magneton,20,20,1.0,1
31,nidoqueen,83,farfetchd,20,20,1.0,1
31,nidoqueen,84,doduo,20,20,1.0,1
31,nidoqueen,85,dodrio,13,20,0.65,1
31,nidoqueen,86,seel,20,20,1.0,1
31,nidoqueen,87,dewgong,3,20,0.15,0
31,nidoqueen,88,grimer,20,20,1.0,1
31,nidoqueen,89,muk,20,20,1.0,1
31,nidoqueen,90,shellder,20,20,1.0,1
31,nidoqueen,91,cloyster,0,20,0.0,0
31,nidoqueen,92,gastly,20,20,1.0,1
31,nidoqueen,93,haunter,20,20,1.0,1
31,nidoqueen,94,gengar,20,20,1.0,1
31,nidoqueen,95,onix,20,20,1.0,1
31,nidoqueen,96,drowzee,20,20,1.0,1
31,nidoqueen,97,hypno,4,20,0.2,0
31,nidoqueen,98,krabby,20,20,1.0,1
31,nidoqueen,99,kingler,16,20,0.8,1
31,nidoqueen,100,voltorb,20,20,1.0,1
31,nidoqueen,101,electrode,20,20,1.0,1
31,nidoqueen,102,exeggcute,20,20,1.0,1
31,nidoqueen,103,exeggutor,12,20,0.6,1
31,nidoqueen,104,cubone,19,20,0.95,1
31,nidoqueen,105,marowak,2,20,0.1,0
31,nidoqueen,106,hitmonlee,20,20,1.0,1
31,nidoqueen,107,hitmonchan,20,20,1.0,1
31,nidoqueen,108,lickitung,20,20,1.0,1
31,nidoqueen,109,koffing,20,20,1.0,1
31,nidoqueen,110,weezing,20,20,1.0,1
31,nidoqueen,111,rhyhorn,20,20,1.0,1
31,nidoqueen,112,rhydon,5,20,0.25,0
31,nidoqueen,113,chansey,20,20,1.0,1
31,nidoqueen,114,tangela,20,20,1.0,1
31,nidoqueen,115,kangaskhan,3,20,0.15,0
31,nidoqueen,116,horsea,19,20,0.95,1
31,nidoqueen,117,seadra,0,20,0.0,0
31,nidoqueen,118,goldeen,20,20,1.0,1
31,nidoqueen,119,seaking,14,20,0.7,1
31,nidoqueen,120,staryu,3,20,0.15,0
31,nidoqueen,121,starmie,0,20,0.0,0
31,nidoqueen,122,mr-mime,2,20,0.1,0
31,nidoqueen,123,scyther,2,20,0.1,0
31,nidoqueen,124,jynx,7,20,0.35,0
31,nidoqueen,125,electabuzz,20,20,1.0,1
31,nidoqueen,126,magmar,20,20,1.0,1
31,nidoqueen,127,pinsir,16,20,0.8,1
31,nidoqueen,128,tauros,3,20,0.15,0
31,nidoqueen,129,magikarp,20,20,1.0,1
31,nidoqueen,130,gyarados,1,20,0.05,0
31,nidoqueen,131,lapras,1,20,0.05,0
31,nidoqueen,132,ditto,20,20,1.0,1
31,nidoqueen,133,eevee,20,20,1.0,1
31,nidoqueen,134,vaporeon,5,20,0.25,0
31,nidoqueen,135,jolteon,20,20,1.0,1
31,nidoqueen,136,flareon,20,20,1.0,1
31,nidoqueen,137,porygon,20,20,1.0,1
31,nidoqueen,138,omanyte,19,20,0.95,1
31,nidoqueen,139,omastar,19,20,0.95,1
31,nidoqueen,140,kabuto,20,20,1.0,1
31,nidoqueen,141,kabutops,4,20,0.2,0
31,nidoqueen,142,aerodactyl,0,20,0.0,0
31,nidoqueen,143,snorlax,7,20,0.35,0
31,nidoqueen,144,articuno,0,20,0.0,0
31,nidoqueen,145,zapdos,4,20,0.2,0
31,nidoqueen,146,moltres,5,20,0.25,0
31,nidoqueen,147,dratini,20,20,1.0,1
31,nidoqueen,148,dragonair,20,20,1.0,1
31,nidoqueen,149,dragonite,2,20,0.1,0
31,nidoqueen,150,mewtwo,0,20,0.0,0
31,nidoqueen,151,mew,0,20,0.0,0
32,nidoran-m,1,bulbasaur,20,20,1.0,1
32,nidoran-m,2,ivysaur,2,20,0.1,0
32,nidoran-m,3,venusaur,0,20,0.0,0
32,nidoran-m,4,charmander,0,20,0.0,0
32,nidoran-m,5,charmeleon,0,20,0.0,0
32,nidoran-m,6,charizard,0,20,0.0,0
32,nidoran-m,7,squirtle,2,20,0.1,0
32,nidoran-m,8,wartortle,0,20,0.0,0
32,nidoran-m,9,blastoise,0,20,0.0,0
32,nidoran-m,10,caterpie,20,20,1.0,1
32,nidoran-m,11,metapod,20,20,1.0,1
32,nidoran-m,12,butterfree,1,20,0.05,0
32,nidoran-m,13,weedle,20,20,1.0,1
32,nidoran-m,14,kakuna,20,20,1.0,1
32,nidoran-m,15,beedrill,0,20,0.0,0
32,nidoran-m,16,pidgey,2,20,0.1,0
32,nidoran-m,17,pidgeotto,0,20,0.0,0
32,nidoran-m,18,pidgeot,0,20,0.0,0
32,nidoran-m,19,rattata,4,20,0.2,0
32,nidoran-m,20,raticate,0,20,0.0,0
32,nidoran-m,21,spearow,5,20,0.25,0
32,nidoran-m,22,fearow,0,20,0.0,0
32,nidoran-m,23,ekans,3,20,0.15,0
32,nidoran-m,24,arbok,0,20,0.0,0
32,nidoran-m,25,pikachu,0,20,0.0,0
32,nidoran-m,26,raichu,0,20,0.0,0
32,nidoran-m,27,sandshrew,0,20,0.0,0
32,nidoran-m,28,sandslash,0,20,0.0,0
32,nidoran-m,29,nidoran-f,6,20,0.3,0
32,nidoran-m,30,nidorina,0,20,0.0,0
32,nidoran-m,31,nidoqueen,0,20,0.0,0
32,nidoran-m,33,nidorino,0,20,0.0,0
32,nidoran-m,34,nidoking,0,20,0.0,0
32,nidoran-m,35,clefairy,6,20,0.3,0
32,nidoran-m,36,clefable,0,20,0.0,0
32,nidoran-m,37,vulpix,0,20,0.0,0
32,nidoran-m,38,ninetales,0,20,0.0,0
32,nidoran-m,39,jigglypuff,20,20,1.0,1
32,nidoran-m,40,wigglytuff,0,20,0.0,0
32,nidoran-m,41,zubat,0,20,0.0,0
32,nidoran-m,42,golbat,0,20,0.0,0
32,nidoran-m,43,oddish,19,20,0.95,1
32,nidoran-m,44,gloom,17,20,0.85,1
32,nidoran-m,45,vileplume,0,20,0.0,0
32,nidoran-m,46,paras,20,20,1.0,1
32,nidoran-m,47,parasect,19,20,0.95,1
